-- id, data, cliente, sistema
"15069","2002-11-26","15069","7"
"15070","2020-02-25","15070","7"
"15071","1976-12-21","15071","8"
"15072","2017-08-17","15072","4"
"15073","1994-08-15","15073","6"
"15074","1986-11-06","15074","1"
"15075","2006-05-27","15075","2"
"15076","1983-04-13","15076","8"
"15077","1980-02-21","15077","9"
"15078","2010-12-19","15078","9"
"15079","1987-06-15","15079","2"
"15080","1988-06-25","15080","8"
"15081","1984-06-03","15081","3"
"15082","1977-03-06","15082","6"
"15083","1991-06-01","15083","6"
"15084","1989-07-13","15084","5"
"15085","1984-09-11","15085","3"
"15086","1987-04-19","15086","8"
"15087","1996-11-15","15087","8"
"15088","1973-09-18","15088","8"
"15089","2004-09-20","15089","8"
"15090","2010-02-18","15090","8"
"15091","2013-03-19","15091","9"
"15092","1990-08-14","15092","2"
"15093","1975-10-11","15093","1"
"15094","2008-01-22","15094","2"
"15095","1970-02-06","15095","1"
"15096","1992-10-01","15096","4"
"15097","2012-12-18","15097","8"
"15098","1992-01-12","15098","4"
"15099","1977-03-25","15099","9"
"15100","1998-10-17","15100","9"
"15101","2015-02-01","15101","5"
"15102","2000-05-04","15102","1"
"15103","1993-09-19","15103","6"
"15104","2021-01-01","15104","1"
"15105","1999-02-20","15105","5"
"15106","2015-04-07","15106","6"
"15107","2002-02-16","15107","9"
"15108","2014-07-06","15108","9"
"15109","1999-09-27","15109","4"
"15110","1987-05-15","15110","4"
"15111","1996-09-23","15111","5"
"15112","2012-07-29","15112","6"
"15113","2000-02-07","15113","7"
"15114","1989-05-03","15114","1"
"15115","2007-12-22","15115","9"
"15116","1973-06-10","15116","1"
"15117","1992-04-03","15117","5"
"15118","1989-12-18","15118","7"
"15119","2006-02-07","15119","4"
"15120","1975-03-20","15120","2"
"15121","1998-01-01","15121","5"
"15122","1972-05-25","15122","7"
"15123","2009-12-12","15123","1"
"15124","2000-04-25","15124","9"
"15125","1994-08-08","15125","3"
"15126","1993-01-30","15126","7"
"15127","1992-11-21","15127","3"
"15128","2006-03-16","15128","6"
"15129","2009-07-10","15129","3"
"15130","2010-09-23","15130","9"
"15131","2012-02-06","15131","4"
"15132","1990-03-15","15132","9"
"15133","1980-03-15","15133","6"
"15134","1971-01-03","15134","8"
"15135","1996-05-11","15135","5"
"15136","2020-01-19","15136","5"
"15137","2018-05-03","15137","8"
"15138","2012-05-09","15138","3"
"15139","2012-04-19","15139","5"
"15140","2007-11-16","15140","9"
"15141","2000-04-07","15141","8"
"15142","1992-12-15","15142","2"
"15143","2004-05-23","15143","6"
"15144","1976-03-06","15144","3"
"15145","2001-07-07","15145","1"
"15146","1996-02-27","15146","7"
"15147","2017-09-11","15147","2"
"15148","1985-05-22","15148","3"
"15149","2006-10-08","15149","2"
"15150","1997-03-07","15150","5"
"15151","1972-04-12","15151","6"
"15152","1975-12-08","15152","4"
"15153","1995-10-14","15153","9"
"15154","1973-01-15","15154","8"
"15155","1976-10-03","15155","2"
"15156","1970-05-24","15156","6"
"15157","1975-09-03","15157","1"
"15158","2012-07-31","15158","3"
"15159","2002-01-19","15159","8"
"15160","2019-05-31","15160","1"
"15161","1986-09-18","15161","7"
"15162","2017-11-20","15162","2"
"15163","1991-12-07","15163","2"
"15164","1990-06-06","15164","8"
"15165","2015-08-14","15165","3"
"15166","2005-06-23","15166","9"
"15167","1972-11-07","15167","2"
"15168","1993-10-14","15168","2"
"15169","1982-08-10","15169","7"
"15170","1983-12-28","15170","6"
"15171","1987-11-03","15171","1"
"15172","2003-11-14","15172","6"
"15173","1999-01-04","15173","2"
"15174","1986-12-21","15174","3"
"15175","1972-12-31","15175","8"
"15176","1988-03-27","15176","8"
"15177","1998-07-24","15177","2"
"15178","1982-09-06","15178","2"
"15179","1989-01-08","15179","9"
"15180","2013-09-17","15180","1"
"15181","1976-01-26","15181","8"
"15182","2002-05-29","15182","4"
"15183","1994-01-06","15183","9"
"15184","1970-04-08","15184","1"
"15185","1985-07-31","15185","1"
"15186","1998-07-29","15186","6"
"15187","1988-10-12","15187","2"
"15188","2020-04-29","15188","2"
"15189","1988-01-28","15189","1"
"15190","1997-03-18","15190","2"
"15191","1996-04-07","15191","4"
"15192","1971-06-21","15192","4"
"15193","2006-05-31","15193","8"
"15194","2013-07-10","15194","5"
"15195","2004-07-03","15195","5"
"15196","1979-12-08","15196","5"
"15197","1978-04-02","15197","7"
"15198","1974-09-29","15198","7"
"15199","1988-05-10","15199","9"
"15200","1978-08-04","15200","2"
"15201","1971-10-05","15201","2"
"15202","1998-08-04","15202","7"
"15203","1974-11-15","15203","9"
"15204","2020-10-17","15204","5"
"15205","1975-04-20","15205","7"
"15206","1970-01-11","15206","4"
"15207","2014-04-26","15207","6"
"15208","1998-07-25","15208","8"
"15209","1984-02-21","15209","8"
"15210","1984-01-16","15210","7"
"15211","2019-01-27","15211","7"
"15212","1983-06-03","15212","2"
"15213","2011-11-26","15213","9"
"15214","2002-09-12","15214","9"
"15215","2017-10-09","15215","2"
"15216","1994-05-24","15216","6"
"15217","1976-07-23","15217","7"
"15218","1983-07-14","15218","6"
"15219","1978-12-05","15219","6"
"15220","1974-06-03","15220","3"
"15221","1975-04-10","15221","9"
"15222","2009-07-10","15222","2"
"15223","1973-11-19","15223","6"
"15224","1999-06-02","15224","6"
"15225","1993-03-10","15225","2"
"15226","1984-06-01","15226","9"
"15227","1972-08-16","15227","5"
"15228","1986-03-25","15228","8"
"15229","1978-01-01","15229","6"
"15230","2008-05-30","15230","2"
"15231","2013-06-27","15231","3"
"15232","1981-09-15","15232","2"
"15233","1980-05-24","15233","2"
"15234","1983-09-09","15234","4"
"15235","1970-05-04","15235","2"
"15236","1976-08-06","15236","9"
"15237","1994-09-16","15237","8"
"15238","1991-04-06","15238","1"
"15239","2017-07-23","15239","3"
"15240","1976-01-29","15240","8"
"15241","1970-11-26","15241","7"
"15242","2014-07-18","15242","6"
"15243","1978-07-07","15243","2"
"15244","1972-02-07","15244","5"
"15245","1991-01-29","15245","8"
"15246","2001-05-25","15246","9"
"15247","1989-05-15","15247","5"
"15248","2009-04-12","15248","6"
"15249","1984-07-23","15249","4"
"15250","2002-11-16","15250","7"
"15251","1998-03-10","15251","7"
"15252","2016-01-14","15252","1"
"15253","2012-05-17","15253","6"
"15254","1975-10-15","15254","1"
"15255","2000-07-18","15255","2"
"15256","1991-08-22","15256","6"
"15257","2020-03-21","15257","3"
"15258","2009-10-11","15258","4"
"15259","2020-10-14","15259","6"
"15260","1978-05-20","15260","1"
"15261","1977-05-10","15261","9"
"15262","2014-07-07","15262","7"
"15263","1997-09-24","15263","4"
"15264","2006-11-14","15264","6"
"15265","1982-10-12","15265","4"
"15266","2006-02-02","15266","6"
"15267","2014-07-02","15267","3"
"15268","2002-06-12","15268","9"
"15269","2016-12-05","15269","2"
"15270","1999-11-09","15270","3"
"15271","2008-02-11","15271","6"
"15272","2007-06-15","15272","1"
"15273","2009-04-13","15273","1"
"15274","1999-07-23","15274","1"
"15275","1993-08-17","15275","2"
"15276","2009-08-09","15276","5"
"15277","1995-01-23","15277","1"
"15278","1972-01-12","15278","5"
"15279","1974-02-08","15279","5"
"15280","1977-01-22","15280","8"
"15281","1986-02-04","15281","2"
"15282","1987-01-09","15282","6"
"15283","1981-08-30","15283","7"
"15284","1985-04-27","15284","2"
"15285","2020-06-10","15285","2"
"15286","1992-07-30","15286","4"
"15287","2020-06-11","15287","4"
"15288","1970-09-10","15288","5"
"15289","1985-10-26","15289","8"
"15290","2004-03-18","15290","8"
"15291","2011-05-19","15291","2"
"15292","1976-01-31","15292","7"
"15293","2009-05-04","15293","4"
"15294","1996-11-24","15294","2"
"15295","1994-05-10","15295","8"
"15296","1994-02-16","15296","7"
"15297","1970-05-09","15297","7"
"15298","2007-12-26","15298","3"
"15299","2020-06-06","15299","8"
"15300","2001-02-24","15300","9"
"15301","2009-09-20","15301","6"
"15302","1971-11-04","15302","5"
"15303","1982-02-22","15303","2"
"15304","1990-04-21","15304","7"
"15305","1983-04-15","15305","4"
"15306","2004-01-07","15306","4"
"15307","2012-09-28","15307","6"
"15308","1976-09-26","15308","8"
"15309","2013-08-07","15309","2"
"15310","1976-09-02","15310","1"
"15311","2014-02-08","15311","6"
"15312","2019-04-05","15312","7"
"15313","1970-01-07","15313","9"
"15314","1985-01-23","15314","3"
"15315","2010-12-16","15315","1"
"15316","2006-04-17","15316","6"
"15317","1980-09-10","15317","5"
"15318","1997-10-03","15318","6"
"15319","2000-07-25","15319","4"
"15320","2014-06-10","15320","2"
"15321","2000-03-21","15321","7"
"15322","1992-03-01","15322","5"
"15323","1991-05-28","15323","9"
"15324","2004-03-25","15324","3"
"15325","1986-09-04","15325","9"
"15326","1998-10-12","15326","6"
"15327","2020-12-07","15327","3"
"15328","1988-11-02","15328","5"
"15329","2003-02-19","15329","7"
"15330","1999-09-18","15330","8"
"15331","2003-09-09","15331","6"
"15332","2002-09-14","15332","5"
"15333","1978-05-13","15333","6"
"15334","1995-03-25","15334","8"
"15335","1981-11-22","15335","7"
"15336","2014-04-18","15336","5"
"15337","1988-08-13","15337","7"
"15338","1988-12-30","15338","5"
"15339","1980-06-21","15339","1"
"15340","1980-09-07","15340","6"
"15341","1974-01-01","15341","3"
"15342","1988-12-13","15342","9"
"15343","1990-09-03","15343","7"
"15344","2014-06-24","15344","9"
"15345","2001-08-14","15345","5"
"15346","1980-03-17","15346","3"
"15347","1982-10-04","15347","9"
"15348","2003-02-27","15348","9"
"15349","2007-12-18","15349","5"
"15350","1976-11-06","15350","3"
"15351","1990-06-15","15351","9"
"15352","2019-02-13","15352","7"
"15353","2003-06-07","15353","5"
"15354","1987-08-28","15354","6"
"15355","1984-11-19","15355","5"
"15356","2007-06-05","15356","9"
"15357","2002-01-08","15357","5"
"15358","1977-07-02","15358","5"
"15359","2020-01-07","15359","2"
"15360","1981-09-23","15360","8"
"15361","2013-05-11","15361","4"
"15362","2004-12-12","15362","9"
"15363","2014-03-02","15363","4"
"15364","1997-01-18","15364","9"
"15365","1989-09-01","15365","4"
"15366","2017-03-01","15366","9"
"15367","1972-09-19","15367","2"
"15368","1981-03-17","15368","4"
"15369","1986-04-01","15369","5"
"15370","1997-11-24","15370","1"
"15371","1978-02-24","15371","5"
"15372","1981-08-29","15372","3"
"15373","1976-09-04","15373","9"
"15374","1988-05-08","15374","4"
"15375","1985-11-20","15375","9"
"15376","1998-06-20","15376","5"
"15377","1987-06-28","15377","7"
"15378","1981-08-13","15378","3"
"15379","1987-03-12","15379","8"
"15380","2003-07-22","15380","6"
"15381","2017-01-17","15381","4"
"15382","1998-05-02","15382","4"
"15383","2017-03-16","15383","9"
"15384","1984-11-13","15384","7"
"15385","1978-05-17","15385","4"
"15386","2011-01-22","15386","1"
"15387","1980-11-28","15387","8"
"15388","2011-03-31","15388","6"
"15389","2017-07-07","15389","5"
"15390","2003-07-12","15390","8"
"15391","2014-12-08","15391","9"
"15392","1996-10-15","15392","6"
"15393","1994-10-18","15393","4"
"15394","1975-01-07","15394","2"
"15395","2018-06-19","15395","3"
"15396","1971-06-13","15396","9"
"15397","1996-05-14","15397","8"
"15398","1991-11-23","15398","8"
"15399","1995-02-05","15399","5"
"15400","2018-09-23","15400","8"
"15401","1988-05-17","15401","6"
"15402","2003-02-18","15402","1"
"15403","2001-06-06","15403","6"
"15404","2019-04-17","15404","9"
"15405","2012-08-12","15405","6"
"15406","1993-09-06","15406","9"
"15407","2009-01-14","15407","2"
"15408","1973-08-12","15408","1"
"15409","2020-03-16","15409","9"
"15410","2010-05-15","15410","7"
"15411","2015-05-10","15411","8"
"15412","1974-07-19","15412","4"
"15413","2016-09-10","15413","1"
"15414","2010-10-03","15414","3"
"15415","1976-06-08","15415","7"
"15416","2012-03-30","15416","9"
"15417","1988-11-26","15417","1"
"15418","1970-06-09","15418","9"
"15419","1976-02-12","15419","3"
"15420","1973-09-11","15420","4"
"15421","1997-05-26","15421","6"
"15422","2000-05-25","15422","1"
"15423","1971-07-19","15423","1"
"15424","2015-01-23","15424","9"
"15425","1991-04-13","15425","9"
"15426","1999-04-03","15426","1"
"15427","1977-02-02","15427","7"
"15428","1983-02-25","15428","1"
"15429","1997-02-19","15429","4"
"15430","2018-08-07","15430","7"
"15431","1984-07-31","15431","7"
"15432","2007-05-13","15432","5"
"15433","1975-08-02","15433","3"
"15434","1996-11-05","15434","7"
"15435","1971-07-22","15435","5"
"15436","2006-11-11","15436","6"
"15437","1985-02-08","15437","6"
"15438","2018-08-28","15438","5"
"15439","1999-08-14","15439","5"
"15440","1994-01-20","15440","6"
"15441","1980-03-24","15441","7"
"15442","2007-10-17","15442","5"
"15443","2015-11-26","15443","3"
"15444","1988-10-22","15444","1"
"15445","1986-05-26","15445","4"
"15446","1976-07-15","15446","8"
"15447","2011-11-08","15447","1"
"15448","1981-05-10","15448","2"
"15449","1988-04-24","15449","6"
"15450","1974-11-23","15450","4"
"15451","2004-07-23","15451","1"
"15452","1994-01-01","15452","4"
"15453","2012-06-18","15453","2"
"15454","1989-05-28","15454","4"
"15455","1974-11-07","15455","5"
"15456","1992-02-21","15456","9"
"15457","1986-04-12","15457","5"
"15458","1980-07-11","15458","1"
"15459","1981-06-21","15459","7"
"15460","2008-11-22","15460","1"
"15461","2008-01-03","15461","8"
"15462","1999-03-20","15462","6"
"15463","2017-09-17","15463","1"
"15464","1978-03-11","15464","9"
"15465","1981-10-03","15465","4"
"15466","2014-05-06","15466","3"
"15467","1983-11-25","15467","1"
"15468","1976-12-03","15468","4"
"15469","2009-12-16","15469","9"
"15470","1984-07-11","15470","3"
"15471","2013-12-09","15471","6"
"15472","1996-03-25","15472","2"
"15473","2020-02-22","15473","6"
"15474","1980-07-06","15474","9"
"15475","1997-04-04","15475","9"
"15476","1982-09-08","15476","2"
"15477","1998-06-06","15477","8"
"15478","1972-02-29","15478","6"
"15479","1996-01-26","15479","7"
"15480","2018-05-07","15480","3"
"15481","2007-11-30","15481","9"
"15482","1988-10-06","15482","7"
"15483","1970-11-19","15483","2"
"15484","2020-10-08","15484","5"
"15485","2005-07-03","15485","3"
"15486","1981-08-16","15486","8"
"15487","1978-08-17","15487","8"
"15488","1979-08-31","15488","5"
"15489","1998-10-01","15489","1"
"15490","2002-12-14","15490","3"
"15491","1980-08-06","15491","9"
"15492","1970-09-25","15492","3"
"15493","2011-08-15","15493","2"
"15494","2017-05-07","15494","1"
"15495","1987-09-23","15495","5"
"15496","2016-05-28","15496","7"
"15497","2019-10-24","15497","1"
"15498","1989-10-03","15498","5"
"15499","2016-12-13","15499","3"
"15500","1991-06-30","15500","4"
"15501","2004-10-20","15501","2"
"15502","1981-12-21","15502","2"
"15503","1995-03-07","15503","8"
"15504","1985-12-13","15504","2"
"15505","2020-05-11","15505","9"
"15506","1993-01-06","15506","6"
"15507","1987-05-29","15507","6"
"15508","2007-02-06","15508","6"
"15509","1972-02-29","15509","2"
"15510","2009-09-25","15510","8"
"15511","1977-03-17","15511","9"
"15512","1978-10-01","15512","7"
"15513","1973-09-19","15513","6"
"15514","2003-04-22","15514","1"
"15515","1976-02-04","15515","4"
"15516","1984-06-15","15516","1"
"15517","2017-03-06","15517","5"
"15518","1972-02-25","15518","3"
"15519","2004-04-28","15519","7"
"15520","1979-09-28","15520","8"
"15521","1979-07-10","15521","2"
"15522","2008-07-04","15522","5"
"15523","1971-09-15","15523","5"
"15524","1987-02-12","15524","9"
"15525","2010-06-13","15525","8"
"15526","1971-12-27","15526","1"
"15527","1983-02-22","15527","8"
"15528","1993-01-29","15528","7"
"15529","2002-05-05","15529","4"
"15530","1983-12-12","15530","4"
"15531","1976-11-18","15531","4"
"15532","1999-08-12","15532","4"
"15533","1976-11-08","15533","2"
"15534","2011-04-19","15534","2"
"15535","1990-11-14","15535","7"
"15536","2000-03-09","15536","2"
"15537","2018-11-23","15537","8"
"15538","1981-08-10","15538","8"
"15539","1975-10-01","15539","8"
"15540","1981-03-02","15540","4"
"15541","1999-09-03","15541","1"
"15542","1993-04-06","15542","7"
"15543","1986-05-19","15543","4"
"15544","2016-06-14","15544","7"
"15545","1971-10-05","15545","9"
"15546","2005-05-20","15546","2"
"15547","2001-10-16","15547","8"
"15548","2008-08-23","15548","1"
"15549","1986-07-16","15549","8"
"15550","1974-01-21","15550","4"
"15551","1983-08-19","15551","8"
"15552","1987-06-19","15552","1"
"15553","2014-04-25","15553","5"
"15554","1977-08-22","15554","3"
"15555","1974-05-13","15555","5"
"15556","2015-07-20","15556","1"
"15557","1975-11-23","15557","7"
"15558","1991-01-06","15558","9"
"15559","2008-03-04","15559","7"
"15560","1976-10-26","15560","5"
"15561","1985-10-27","15561","6"
"15562","2009-08-25","15562","6"
"15563","1976-01-16","15563","7"
"15564","1980-11-30","15564","3"
"15565","2005-06-04","15565","7"
"15566","1970-09-16","15566","5"
"15567","1998-08-21","15567","4"
"15568","1971-05-19","15568","8"
"15569","1983-06-09","15569","4"
"15570","1992-08-21","15570","6"
"15571","1977-03-28","15571","8"
"15572","1987-01-05","15572","6"
"15573","2004-09-09","15573","2"
"15574","1978-11-23","15574","2"
"15575","1988-07-21","15575","2"
"15576","2020-10-06","15576","8"
"15577","1970-12-07","15577","6"
"15578","1992-09-18","15578","5"
"15579","1983-04-16","15579","6"
"15580","1979-11-18","15580","2"
"15581","1985-07-02","15581","2"
"15582","1986-06-04","15582","2"
"15583","1989-07-27","15583","3"
"15584","1984-12-29","15584","7"
"15585","2008-12-09","15585","7"
"15586","1998-12-16","15586","6"
"15587","2003-10-25","15587","7"
"15588","2008-10-01","15588","4"
"15589","1981-08-26","15589","1"
"15590","2003-11-20","15590","8"
"15591","2013-10-27","15591","6"
"15592","2005-01-15","15592","4"
"15593","1976-01-21","15593","1"
"15594","1978-10-18","15594","7"
"15595","2008-01-29","15595","2"
"15596","1978-10-09","15596","5"
"15597","2008-10-07","15597","6"
"15598","1984-09-02","15598","5"
"15599","2000-07-27","15599","5"
"15600","1998-10-24","15600","9"
"15601","1991-07-25","15601","9"
"15602","2000-09-26","15602","2"
"15603","2005-06-18","15603","5"
"15604","1982-06-26","15604","5"
"15605","2005-01-24","15605","8"
"15606","2008-02-07","15606","4"
"15607","2010-08-19","15607","1"
"15608","1981-09-21","15608","5"
"15609","1986-06-20","15609","4"
"15610","1996-08-26","15610","2"
